TipusCasData,MunicipiDescripcio,SexeDescripcio,TipusCasDescripcio,NumCasos
16/06/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,28
16/06/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,2
16/06/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,9
16/06/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,8
16/06/2022,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
16/06/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,4
16/06/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,29
16/06/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,2
16/06/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,21
16/07/2020,BADALONA,Dona,PCR probable,1
16/07/2020,BADALONA,Dona,Positiu PCR,11
16/07/2020,BADALONA,Dona,Positiu per ELISA,7
16/07/2020,BADALONA,Dona,Positiu per Test Ràpid,7
16/07/2020,BADALONA,Home,Positiu PCR,11
16/07/2020,BADALONA,Home,Positiu per ELISA,1
16/07/2020,BARCELONA,Dona,PCR probable,2
16/07/2020,BARCELONA,Dona,Positiu PCR,139
16/07/2020,BARCELONA,Dona,Positiu per ELISA,36
16/07/2020,BARCELONA,Dona,Positiu per Test Ràpid,64
16/07/2020,BARCELONA,Home,Positiu PCR,114
16/07/2020,BARCELONA,Home,Positiu per ELISA,26
16/07/2020,BARCELONA,Home,Positiu per Test Ràpid,36
16/07/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
16/07/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,80
16/07/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
16/07/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,3
16/07/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,2
16/07/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,80
16/07/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,2
16/07/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,2
16/07/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
16/07/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,1
16/07/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,3
16/07/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,4
16/07/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per Test Ràpid,1
16/07/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,12
16/07/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,5
16/07/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per Test Ràpid,15
16/07/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,7
16/07/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,2
16/07/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per Test Ràpid,13
16/07/2021,BADALONA,Dona,Epidemiològic,1
16/07/2021,BADALONA,Dona,PCR probable,1
16/07/2021,BADALONA,Dona,Positiu PCR,49
16/07/2021,BADALONA,Dona,Positiu TAR,64
16/07/2021,BADALONA,Dona,Positiu per ELISA,1
16/07/2021,BADALONA,Home,PCR probable,1
16/07/2021,BADALONA,Home,Positiu PCR,42
16/07/2021,BADALONA,Home,Positiu TAR,56
16/07/2021,BADALONA,Home,Positiu per ELISA,2
16/07/2021,BADALONA,Home,Positiu per Test Ràpid,1
16/07/2021,BARCELONA,Dona,Positiu PCR,340
16/07/2021,BARCELONA,Dona,Positiu TAR,686
16/07/2021,BARCELONA,Dona,Positiu per ELISA,4
16/07/2021,BARCELONA,Home,PCR probable,1
16/07/2021,BARCELONA,Home,Positiu PCR,310
16/07/2021,BARCELONA,Home,Positiu TAR,687
16/07/2021,BARCELONA,Home,Positiu per ELISA,6
16/07/2021,BARCELONA,Home,Positiu per Test Ràpid,2
16/07/2021,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,3
16/07/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,62
16/07/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,89
16/07/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
16/07/2021,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
16/07/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,50
16/07/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,102
16/07/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
16/07/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,13
16/07/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,8
16/07/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,15
16/07/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,13
16/07/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,51
16/07/2021,SANTA COLOMA DE GRAMENET,Home,PCR probable,1
16/07/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,9
16/07/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,40
16/07/2022,BADALONA,Dona,Positiu PCR,5
16/07/2022,BADALONA,Dona,Positiu TAR,3
16/07/2022,BADALONA,Home,Positiu PCR,7
16/07/2022,BADALONA,Home,Positiu TAR,4
16/07/2022,BADALONA,Home,Positiu per ELISA,1
16/07/2022,BARCELONA,Dona,Positiu PCR,31
16/07/2022,BARCELONA,Dona,Positiu TAR,58
16/07/2022,BARCELONA,Dona,Positiu per ELISA,2
16/07/2022,BARCELONA,Home,Positiu PCR,33
16/07/2022,BARCELONA,Home,Positiu TAR,35
16/07/2022,BARCELONA,Home,Positiu per ELISA,1
16/07/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,1
16/07/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,17
16/07/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,4
16/07/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,6
16/07/2022,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,1
16/07/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,3
16/07/2022,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
16/07/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,1
16/07/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,4
16/07/2022,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
16/07/2022,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,1
16/07/2022,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
16/08/2020,BADALONA,Dona,Positiu PCR,6
16/08/2020,BADALONA,Dona,Positiu per ELISA,8
16/08/2020,BADALONA,Home,Positiu PCR,10
16/08/2020,BADALONA,Home,Positiu per ELISA,2
16/08/2020,BARCELONA,Dona,PCR probable,1
16/08/2020,BARCELONA,Dona,Positiu PCR,46
16/08/2020,BARCELONA,Dona,Positiu per ELISA,10
16/08/2020,BARCELONA,Home,PCR probable,2
16/08/2020,BARCELONA,Home,Positiu PCR,35
16/08/2020,BARCELONA,Home,Positiu per ELISA,8
16/08/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
16/08/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,4
16/08/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,2
16/08/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
16/08/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,6
16/08/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
16/08/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,2
16/08/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
16/08/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
16/08/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,3
16/08/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,2
16/08/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,6
16/08/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per ELISA,1
16/08/2021,BADALONA,Dona,Positiu PCR,19
16/08/2021,BADALONA,Dona,Positiu TAR,9
16/08/2021,BADALONA,Home,Positiu PCR,17
16/08/2021,BADALONA,Home,Positiu TAR,18
16/08/2021,BARCELONA,Dona,Positiu PCR,80
16/08/2021,BARCELONA,Dona,Positiu TAR,120
16/08/2021,BARCELONA,Home,Positiu PCR,73
16/08/2021,BARCELONA,Home,Positiu TAR,112
16/08/2021,BARCELONA,Home,Positiu per ELISA,1
16/08/2021,BARCELONA,Home,Positiu per Test Ràpid,1
16/08/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,27
16/08/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,25
16/08/2021,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
16/08/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,15
16/08/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,23
16/08/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,2
16/08/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,6
16/08/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,4
16/08/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,6
16/08/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,9
16/08/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,12
16/08/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,11
16/08/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,13
16/09/2020,BADALONA,Dona,Positiu PCR,19
16/09/2020,BADALONA,Dona,Positiu per ELISA,7
16/09/2020,BADALONA,Home,Positiu PCR,26
16/09/2020,BADALONA,Home,Positiu per ELISA,3
16/09/2020,BARCELONA,Dona,Positiu PCR,132
16/09/2020,BARCELONA,Dona,Positiu per ELISA,36
16/09/2020,BARCELONA,Dona,Positiu per Test Ràpid,4
16/09/2020,BARCELONA,Home,PCR probable,3
16/09/2020,BARCELONA,Home,Positiu PCR,141
16/09/2020,BARCELONA,Home,Positiu TAR,2
16/09/2020,BARCELONA,Home,Positiu per ELISA,22
16/09/2020,BARCELONA,Home,Positiu per Test Ràpid,6
16/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,3
16/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,26
16/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,3
16/09/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per Test Ràpid,4
16/09/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,2
16/09/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,39
16/09/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
16/09/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per Test Ràpid,1
16/09/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,2
16/09/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,4
16/09/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,6
16/09/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,10
16/09/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,4
16/09/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,12
16/09/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per Test Ràpid,1
16/09/2021,BADALONA,Dona,Positiu PCR,7
16/09/2021,BADALONA,Dona,Positiu TAR,3
16/09/2021,BADALONA,Home,Positiu PCR,6
16/09/2021,BADALONA,Home,Positiu per ELISA,1
16/09/2021,BARCELONA,Dona,PCR probable,1
16/09/2021,BARCELONA,Dona,Positiu PCR,25
16/09/2021,BARCELONA,Dona,Positiu TAR,23
16/09/2021,BARCELONA,Dona,Positiu per ELISA,2
16/09/2021,BARCELONA,Home,Positiu PCR,29
16/09/2021,BARCELONA,Home,Positiu TAR,14
16/09/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,5
16/09/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,3
16/09/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,5
16/09/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,2
16/09/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,3
16/09/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
16/09/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,3
16/09/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,1
16/09/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,2
16/09/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
16/10/2020,BADALONA,Dona,Positiu PCR,57
16/10/2020,BADALONA,Dona,Positiu per ELISA,47
16/10/2020,BADALONA,Home,PCR probable,1
16/10/2020,BADALONA,Home,Positiu PCR,60
16/10/2020,BADALONA,Home,Positiu per ELISA,17
16/10/2020,BARCELONA,Dona,PCR probable,5
16/10/2020,BARCELONA,Dona,Positiu PCR,476
16/10/2020,BARCELONA,Dona,Positiu TAR,3
16/10/2020,BARCELONA,Dona,Positiu per ELISA,25
16/10/2020,BARCELONA,Dona,Positiu per Test Ràpid,2
16/10/2020,BARCELONA,Home,PCR probable,4
16/10/2020,BARCELONA,Home,Positiu PCR,404
16/10/2020,BARCELONA,Home,Positiu TAR,6
16/10/2020,BARCELONA,Home,Positiu per ELISA,19
16/10/2020,BARCELONA,Home,Positiu per Test Ràpid,2
16/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,4
16/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,95
16/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,1
16/10/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,3
16/10/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,3
16/10/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,81
16/10/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,2
16/10/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,20
16/10/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,6
16/10/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,9
16/10/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,3
16/10/2020,SANTA COLOMA DE GRAMENET,Dona,PCR probable,1
16/10/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,28
16/10/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,1
16/10/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,5
16/10/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,30
16/10/2021,BADALONA,Dona,Positiu TAR,2
16/10/2021,BADALONA,Dona,Positiu per Test Ràpid,1
16/10/2021,BADALONA,Home,Positiu PCR,2
16/10/2021,BADALONA,Home,Positiu TAR,2
16/10/2021,BADALONA,Home,Positiu per ELISA,1
16/10/2021,BARCELONA,Dona,Positiu PCR,7
16/10/2021,BARCELONA,Dona,Positiu TAR,6
16/10/2021,BARCELONA,Dona,Positiu per ELISA,2
16/10/2021,BARCELONA,Home,PCR probable,1
16/10/2021,BARCELONA,Home,Positiu PCR,1
16/10/2021,BARCELONA,Home,Positiu TAR,7
16/10/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,4
16/10/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,3
16/10/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,1
16/10/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,1
16/10/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,2
16/11/2020,BADALONA,Dona,Positiu PCR,22
16/11/2020,BADALONA,Dona,Positiu TAR,12
16/11/2020,BADALONA,Dona,Positiu per ELISA,5
16/11/2020,BADALONA,Home,Positiu PCR,26
16/11/2020,BADALONA,Home,Positiu TAR,11
16/11/2020,BADALONA,Home,Positiu per ELISA,6
16/11/2020,BARCELONA,Dona,Positiu PCR,130
16/11/2020,BARCELONA,Dona,Positiu TAR,155
16/11/2020,BARCELONA,Dona,Positiu per ELISA,34
16/11/2020,BARCELONA,Home,Epidemiològic,1
16/11/2020,BARCELONA,Home,PCR probable,3
16/11/2020,BARCELONA,Home,Positiu PCR,119
16/11/2020,BARCELONA,Home,Positiu TAR,132
16/11/2020,BARCELONA,Home,Positiu per ELISA,28
16/11/2020,BARCELONA,Home,Positiu per Test Ràpid,3
16/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,2
16/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,55
16/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,23
16/11/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,2
16/11/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
16/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,47
16/11/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,19
16/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,1
16/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,7
16/11/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,3
16/11/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,8
16/11/2020,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,5
16/11/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
16/11/2020,SANTA COLOMA DE GRAMENET,Dona,PCR probable,1
16/11/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,18
16/11/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,11
16/11/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,1
16/11/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,20
16/11/2020,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,16
16/11/2021,BADALONA,Dona,PCR probable,1
16/11/2021,BADALONA,Dona,Positiu PCR,17
16/11/2021,BADALONA,Dona,Positiu TAR,10
16/11/2021,BADALONA,Home,Positiu PCR,9
16/11/2021,BADALONA,Home,Positiu TAR,6
16/11/2021,BADALONA,Home,Positiu per ELISA,1
16/11/2021,BADALONA,Home,Positiu per Test Ràpid,1
16/11/2021,BARCELONA,Dona,Positiu PCR,67
16/11/2021,BARCELONA,Dona,Positiu TAR,51
16/11/2021,BARCELONA,Dona,Positiu per Test Ràpid,1
16/11/2021,BARCELONA,Home,PCR probable,1
16/11/2021,BARCELONA,Home,Positiu PCR,70
16/11/2021,BARCELONA,Home,Positiu TAR,56
16/11/2021,BARCELONA,Home,Positiu per ELISA,3
16/11/2021,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
16/11/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,5
16/11/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,2
16/11/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,11
16/11/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,3
16/11/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,2
16/11/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,1
16/11/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
16/11/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
16/11/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,5
16/11/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,3
16/11/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,1
16/11/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,2
16/12/2020,BADALONA,Dona,Positiu PCR,14
16/12/2020,BADALONA,Dona,Positiu TAR,17
16/12/2020,BADALONA,Dona,Positiu per ELISA,9
16/12/2020,BADALONA,Home,Positiu PCR,16
16/12/2020,BADALONA,Home,Positiu TAR,23
16/12/2020,BADALONA,Home,Positiu per ELISA,8
16/12/2020,BARCELONA,Dona,PCR probable,3
16/12/2020,BARCELONA,Dona,Positiu PCR,80
16/12/2020,BARCELONA,Dona,Positiu TAR,120
16/12/2020,BARCELONA,Dona,Positiu per ELISA,36
16/12/2020,BARCELONA,Home,PCR probable,1
16/12/2020,BARCELONA,Home,Positiu PCR,71
16/12/2020,BARCELONA,Home,Positiu TAR,125
16/12/2020,BARCELONA,Home,Positiu per ELISA,41
16/12/2020,BARCELONA,Home,Positiu per Test Ràpid,1
16/12/2020,L'HOSPITALET DE LLOBREGAT,Dona,PCR probable,1
16/12/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,29
16/12/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,8
16/12/2020,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,5
16/12/2020,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
16/12/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,17
16/12/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,11
16/12/2020,L'HOSPITALET DE LLOBREGAT,Home,Positiu per ELISA,1
16/12/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,3
16/12/2020,SANT ADRIÀ DE BESÒS,Dona,Positiu per ELISA,2
16/12/2020,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
16/12/2020,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
16/12/2020,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
16/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,8
16/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,21
16/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per ELISA,2
16/12/2020,SANTA COLOMA DE GRAMENET,Dona,Positiu per Test Ràpid,1
16/12/2020,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,8
16/12/2020,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,13
16/12/2020,SANTA COLOMA DE GRAMENET,Home,Positiu per Test Ràpid,1
16/12/2021,BADALONA,Dona,Positiu PCR,31
16/12/2021,BADALONA,Dona,Positiu TAR,45
16/12/2021,BADALONA,Home,Positiu PCR,31
16/12/2021,BADALONA,Home,Positiu TAR,37
16/12/2021,BADALONA,Home,Positiu per ELISA,1
16/12/2021,BARCELONA,Dona,PCR probable,3
16/12/2021,BARCELONA,Dona,Positiu PCR,336
16/12/2021,BARCELONA,Dona,Positiu TAR,514
16/12/2021,BARCELONA,Home,PCR probable,1
16/12/2021,BARCELONA,Home,Positiu PCR,307
16/12/2021,BARCELONA,Home,Positiu TAR,406
16/12/2021,BARCELONA,Home,Positiu per ELISA,2
16/12/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,22
16/12/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,41
16/12/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,25
16/12/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,30
16/12/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,5
16/12/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,12
16/12/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,5
16/12/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,7
16/12/2021,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,1
16/12/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,8
16/12/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,28
16/12/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,16
16/12/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,38
17/01/2021,BADALONA,Dona,Positiu PCR,14
17/01/2021,BADALONA,Dona,Positiu TAR,11
17/01/2021,BADALONA,Dona,Positiu per ELISA,5
17/01/2021,BADALONA,Home,Positiu PCR,14
17/01/2021,BADALONA,Home,Positiu TAR,12
17/01/2021,BADALONA,Home,Positiu per ELISA,6
17/01/2021,BADALONA,Home,Positiu per Test Ràpid,1
17/01/2021,BARCELONA,Dona,Positiu PCR,57
17/01/2021,BARCELONA,Dona,Positiu TAR,67
17/01/2021,BARCELONA,Dona,Positiu per ELISA,15
17/01/2021,BARCELONA,Home,PCR probable,1
17/01/2021,BARCELONA,Home,Positiu PCR,56
17/01/2021,BARCELONA,Home,Positiu TAR,64
17/01/2021,BARCELONA,Home,Positiu per ELISA,19
17/01/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,8
17/01/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,13
17/01/2021,L'HOSPITALET DE LLOBREGAT,Dona,Positiu per ELISA,1
17/01/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,9
17/01/2021,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,13
17/01/2021,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,10
17/01/2021,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,2
17/01/2021,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,1
17/01/2021,SANT ADRIÀ DE BESÒS,Home,Positiu per ELISA,2
17/01/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,3
17/01/2021,SANTA COLOMA DE GRAMENET,Dona,Positiu TAR,7
17/01/2021,SANTA COLOMA DE GRAMENET,Home,Positiu PCR,2
17/01/2021,SANTA COLOMA DE GRAMENET,Home,Positiu TAR,10
17/01/2022,BADALONA,Dona,Positiu PCR,73
17/01/2022,BADALONA,Dona,Positiu TAR,544
17/01/2022,BADALONA,Home,Positiu PCR,50
17/01/2022,BADALONA,Home,Positiu TAR,574
17/01/2022,BARCELONA,Dona,PCR probable,1
17/01/2022,BARCELONA,Dona,Positiu PCR,535
17/01/2022,BARCELONA,Dona,Positiu TAR,4225
17/01/2022,BARCELONA,Dona,Positiu per Test Ràpid,1
17/01/2022,BARCELONA,Home,PCR probable,2
17/01/2022,BARCELONA,Home,Positiu PCR,416
17/01/2022,BARCELONA,Home,Positiu TAR,3664
17/01/2022,BARCELONA,Home,Positiu per ELISA,1
17/01/2022,BARCELONA,Home,Positiu per Test Ràpid,1
17/01/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu PCR,94
17/01/2022,L'HOSPITALET DE LLOBREGAT,Dona,Positiu TAR,712
17/01/2022,L'HOSPITALET DE LLOBREGAT,Home,PCR probable,1
17/01/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu PCR,65
17/01/2022,L'HOSPITALET DE LLOBREGAT,Home,Positiu TAR,592
17/01/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu PCR,5
17/01/2022,SANT ADRIÀ DE BESÒS,Dona,Positiu TAR,111
17/01/2022,SANT ADRIÀ DE BESÒS,Home,Positiu PCR,5
17/01/2022,SANT ADRIÀ DE BESÒS,Home,Positiu TAR,85
17/01/2022,SANTA COLOMA DE GRAMENET,Dona,Positiu PCR,50
